Grouped,Currency,Business day,Invoice ID,Ledger,Date started,Date closed,Currency,Subtotal,Discount amount,Surcharge amount,Payment surcharge,"Net AmountVAT 9%","Tax AmountVAT 9%","Total incl.VAT 9%","Net AmountVAT 21%","Tax AmountVAT 21%","Total incl.VAT 21%","Net AmountVAT 0%","Total Revenueexcl. VAT","Total Revenueincl. VAT",Gift card sales,Tips amount,Quantity of products,Table,Customer,Staff name,Receipt
2026-05-03 | Iuliia Nikitina,EUR,2026-05-03 | Iuliia Nikitina,788865|2026-05-03T14:14:20Z|INVOICE|2845868162|41,788865,"03/05/26, 16:14","03/05/26, 16:43",EUR,118.5,0,0,0,0,0,0,97.933885,20.566115,118.5,0,97.933885,118.5,0,0,5,,,Iuliia Nikitina,https://live.tebi.co/documents/receipts/Fst0HcYlq32FxI-OQ6e0mydoP4geDqc2VP9cVzwsCix-6UJCHmzwjMZfthYUS8OGd_hV-ba245_ipNHo7j8WpRxaDlVCOaUqVbOS5G6yNbDq59BkxpCeLh2_1Tbwq6Z8SN3vCXtUrqA1GRnSujzGaLgiLZWs16o53LKzxmT6U1hJYVFi2h6U0I-rb-TFcmJ2R2BhRS98sq7VatOtDNRClHlqBfYkNL4K_80d96EpGkQIfxLu5p6-BY6_BqZsDgyzxf69H9g2YkGY2d_F6Cl_d0Qa13uz1f9-yTjm1qwP4b1o9y3yHMM87jVsaK3drfWVMLPIgiFWRKL43QDJmbkW9A==
2026-05-04 | Iuliia Nikitina,EUR,2026-05-04 | Iuliia Nikitina,788865|2026-05-04T08:41:44Z|INVOICE|2845868162|9,788865,"04/05/26, 10:41","04/05/26, 10:42",EUR,17.95,0,0,0,0,0,0,14.834711,3.115289,17.95,0,14.834711,17.95,0,0,1,,,Iuliia Nikitina,https://live.tebi.co/documents/receipts/Y-jDUiGShkiZN58_LADUc-eyq7xiNdy9fC-aZQQgbcDL278YanUbfprNQiRUWvpCbBhL7WODNXEXDd-ifMXSU1JtrTNitLROZ6Xm1JgBYxFZUoQoB8F-1A8EsiPt09Jv8KEU9-AhpDsM_4DNz8UnbLHx28PhvNb2LXvTTfiddqSrViVK0pG5G2ZRD_1qm44_6QFgyiA5kA32Rl7hvl2hzKlEMmBm-JInx1J5OJwFFg5xJbTWSCccWKjJngqng2UqHYsP37SuZjQHLFP3qOe8bgnJAfd0IjgXF61TydlhIz6Dp-SOXycjGIBG6WBC1FYbXoFoYVrRhN_D8_rXvGBVFg==
2026-05-04 | Iuliia Nikitina,EUR,2026-05-04 | Iuliia Nikitina,788865|2026-05-04T08:42:11Z|INVOICE|2845868162|23,788865,"04/05/26, 10:42","04/05/26, 11:57",EUR,249.5,49.9,0,0,47.339449,4.260551,51.6,122.31405,25.68595,148,0,169.653499,199.6,0,0,11,,,Iuliia Nikitina,https://live.tebi.co/documents/receipts/a8EXXFav0tkeHtfphSS5gv3wbZNhN0wwLIv3CTNy1Z6rbDUeYNWV3q_26SKA1DQSxrdxS9pG2uoh3IVsKt-npVSg44VDZo0vijAD46JgtZB9bcSFj-88Ts4nOaV8Z8J41pwEew7GlkZmOkQnuzH25NJeHTIA1ACBZDr_ao08N8uJXJ415sttK2NbTfkTtz2-twzB9VIikfvMIy-93FwUiezMdwLD8YS3pkMWEGtXLqDK3LQmsS-5vdZMO2kTTgP0qbeL5GymbwHIyZuJjBWRo97__9HKz7I8K7Pzta9k0v6OSeXJw9I_AlTdwO0bVaQMoJ_wkhRbZ_rqe7bi01o0-g==
2026-05-04 | Iuliia Nikitina,EUR,2026-05-04 | Iuliia Nikitina,788865|2026-05-04T11:34:30Z|INVOICE|2845868162|2,788865,"04/05/26, 13:34","04/05/26, 13:34",EUR,17.95,0,0,0,0,0,0,14.834711,3.115289,17.95,0,14.834711,17.95,0,0,1,,,Iuliia Nikitina,https://live.tebi.co/documents/receipts/dg-gddpeodagQ5fGLX0La2tNcTlrJKS3916e0DcVaKD04G-lg4UcL0cP-EL5xFwdqPd4wSM66kikxNXKW6vQstcvGTFl1tk5qNtQoHw2p4ni3rwBQi_dVqHF78PcfxghiZcxm_iAlw2tNB5WiA7fAuLqPX8WcC0jeOB1nn0a1Fb7XchorUZR8UV41Fm5rSfS0lMGOMg2ii5EocZ7sRgSRK4Lxe5cZ0_j-ND8NNt2RuLnW1GkV8lmk3oxVGNZRlPEd0JsTM8ElM-62jkv_pvXKv4ellIii05lL6T7RbJqHmpZUVQGmVHL_4MSksbBhmtLujZJV3XdFqKZvjfZgrQe9Q==
2026-05-04 | Iuliia Nikitina,EUR,2026-05-04 | Iuliia Nikitina,788865|2026-05-04T11:34:44Z|INVOICE|2845868162|16,788865,"04/05/26, 13:34","04/05/26, 13:50",EUR,9,0,0,0,8.256881,0.743119,9,0,0,0,0,8.256881,9,0,0,1,,,Iuliia Nikitina,https://live.tebi.co/documents/receipts/Xlw9VKP5PZOH86obigJKm4xCiO90kQd_erTkRbZ3YAvO-fY_iK-vvOkD-bX68-A8vEi9JKr-6H1b9CVN0odaV6baQsB8rdknrKlQXNEadZuEYh4y8_XnyKWKH2YqzB4oLqevC52hyMIO8VJNAHG8Az_MYNFjNg7eVPgp4502kZcH3qEb64O4X5aYyYyMAdE40uIEWoP4E0W-UVVpFCk9nJ7XMUXhFut6mJ_kMMrCNLVObBg9EFpRj9VOiyjIMiii9KctWKg2O4ak6LNnlJyRq3OH1u5GbFXoJvVCY1g4KyVwkfdvLhCpmuzbrMVMxnwD_F9K986seVI_w0KTSO1CMg==
2026-05-04 | Iuliia Nikitina,EUR,2026-05-04 | Iuliia Nikitina,788865|2026-05-04T11:50:55Z|INVOICE|2845868162|31,788865,"04/05/26, 13:50","04/05/26, 14:02",EUR,89.5,0,0,0,82.110091,7.389909,89.5,0,0,0,0,82.110091,89.5,0,0,6,,,Iuliia Nikitina,https://live.tebi.co/documents/receipts/ZMGfbDGC8vkOlpq9TsTF16_R9sCN08GQKnP_2dWRP8zkgnr6MDXQU9NyekHd2vUrfyp034T_yqEkk8tDJ8bbg3I4TpW4NX9DvXNZi96hLgSUl8qJ0XdlJ46Iq3p9RswObLs6jHYkCbOcZvYH6yknTAmjKDuqJ4T8_C_OACo3NWWUoXmAgpxf4cG-26VTWD8osfgCeYwwRWf6MMEjNueBJbO75LHoO3u70hJ3tAH6YyxOEEWWSgDVuoGjvQgC6m-aMEs9Ynd62StFLOECuagnKC0TkHJfWQpR8qTTabpilAmxGqzPKJvHtubvth370EhYtVpFXNszDPSVCbgbHNi80g==
2026-05-05 | Iuliia Nikitina,EUR,2026-05-05 | Iuliia Nikitina,788865|2026-05-05T09:00:52Z|INVOICE|2845868162|4,788865,"05/05/26, 11:00","05/05/26, 11:10",EUR,42,0,0,0,38.53211,3.46789,42,0,0,0,0,38.53211,42,0,0,1,,,Iuliia Nikitina,https://live.tebi.co/documents/receipts/CLKPXsm9LINUuY4ufmFSTb_H7_MsF8ukGnrKNQijQzabnFJx2wtoVp80dOuhW74lGFi35Lp5XKNSirBAmlnOzqCmYH1Y9ZTpsf8QabCgYUoFw66FfAF5JrpneltuvnknCi7K-I4RKzPSGghqlrg9Sq_n50dm4jSaSUaSf5HXVW8KGhATipTOAfDcLvXlnVvnhsV1sckihjt1FADSe6rApfhHOG2bjeIcHLQV4KYrElhp75Cra6XYKKsKrS6mdJVPYXy9W3dkDQH_6zuufV9YKUN5i2UON41QHliayTPXesfudIDI4oK-G_Vw0GbH2dVg-iKZQeRg7A2oeVSGAlrh9w==
2026-05-05 | Iuliia Nikitina,EUR,2026-05-05 | Iuliia Nikitina,788865|2026-05-05T09:10:03Z|INVOICE|2845868162|18,788865,"05/05/26, 11:10","05/05/26, 12:19",EUR,42,0,0,0,38.53211,3.46789,42,0,0,0,0,38.53211,42,0,0,1,,,Iuliia Nikitina,https://live.tebi.co/documents/receipts/aq_UJIwxnlOvOgsdApERlmqjzi09dJGQg_rckqQ_bUmmdEIhclbl7UeVfAuxVspppArihXUUl1vkYJcg8xtoiuXzXy1dBAFBVb9b_3sXmV64MEqmXEOJOghxpyuBw7e9oCJU6ilPIGZwTEIyzhcDUZavTzmJfK1xxHBnMDpLbMXez-0s1vIsWAIcP2BuVEPGJECN1bvbE0w_xtaAZQ43OpLyx25hUj6_nRc7RgFeQxkLk3MliaWP194VWnnRzHZ_zQ2ZYfisou520HPcOs3MqKCSNtun7M28hGJr2z1ez6JgRjFhVE-bpqiw90KsxrFNFUFWz0gFCwTbNN-23TIIgQ==
2026-05-05 | Iuliia Nikitina,EUR,2026-05-05 | Iuliia Nikitina,788865|2026-05-05T10:19:48Z|INVOICE|2845868162|32,788865,"05/05/26, 12:19","05/05/26, 12:20",EUR,17.95,0,0,0,0,0,0,14.834711,3.115289,17.95,0,14.834711,17.95,0,0,1,,,Iuliia Nikitina,https://live.tebi.co/documents/receipts/AB1qIw65yVWI0YJ4FGeTHoTzRILXGlr4PDIiFNui-2BotN1mBpImjT7URVQCUEZa9kRPNdw1QnScP90RkgNNwupAbg0lHnDzuPepumwxXOqVe1P90qyOaXTOqULiE5J2hQLjavTfvH3nb-DhttJJyxJtuofvIGBdaLv1TK9VvDP07O4CHgnV7TUnhktcRrPR5Gu9A0N5X89f1aSQyZMYl5H_5_30r6FauEeL6J2wuGvGVYkYEQUT26Sm_Cnulu6NoVamyfed2XJnyGBfmdZIPP-phwIjHg96gozIClIS2XbW7Frtl9BUiBwGZcHlyWyEMW2jOe86ZI5TDhk7Knt2lg==
2026-05-05 | Iuliia Nikitina,EUR,2026-05-05 | Iuliia Nikitina,788865|2026-05-05T10:20:40Z|INVOICE|2845868162|47,788865,"05/05/26, 12:20","05/05/26, 13:31",EUR,34,0,0,0,31.192661,2.807339,34,0,0,0,0,31.192661,34,0,0,2,,,Iuliia Nikitina,https://live.tebi.co/documents/receipts/ig6Ecs50fjo_U9Rf3N3JgJKLKq7wXwWcNp74im5jEKM_EEWiznLq-iu0Bi7q25UR3O6Z3JZWQp_bZqLIxyZWudCMpxDxZg523FI3lWl_0B_Mupm7o-hjBogaeuyYnHv-d0MYv1NPA0Xr27_qNFTrQ6gVv46aKYdFKLFgie8dLVCjHd__-67PL99FZc0zq9_xoq95iVXiQhYfk3tkMTnDF2-iRyQ5ysm9yL7E5jpIBXO79Jhu_akX3JIk_AmgmSguKa8xhNLPMDR2V7vZEhaPk2DGu3JNHPZuJXaFwpZnjcpcnMmVf4ULyWI7rc2_KLcytFmHa2sn2BjUBWljvsohdQ==
2026-05-05 | Iuliia Nikitina,EUR,2026-05-05 | Iuliia Nikitina,788865|2026-05-05T14:16:38Z|INVOICE|2845868162|66,788865,"05/05/26, 16:16","05/05/26, 16:17",EUR,29,0,0,0,26.605504,2.394496,29,0,0,0,0,26.605504,29,0,0,2,,,Iuliia Nikitina,https://live.tebi.co/documents/receipts/jbv41poMuQT9HE5QAYLQmIJTSMdXPsgVNd0-aEvnZztUPrgVC04m5so984mkoK48EF0F8XEzeIVt_oiUOXBwXsrL02kDeanbUvASVIaLF4xCarAliiqwK3pY-HiufDkiEshEGBIqCk2ZlpRaXvXRlQ5tzuvAYOegpPFP4RF_Ac24yUZrwqROt7WCG40Qt24gxXOZ4ZgBGJ2dK7eLUrUOW3bTc0L1jB0q23JozUH0CUNH3c51D_j2TBxokCKuBBiVzUaBYUFsgZseNtCTQdKEBA7eGiNdbuxrIEYG1tCVtWf_ZYC-wsqvFDqq_PHlpvDKzIJuumMZ2_V1RO5UXnfJAQ==
2026-05-06 | Iuliia Nikitina,EUR,2026-05-06 | Iuliia Nikitina,788865|2026-05-06T08:48:28Z|INVOICE|2845868162|2,788865,"06/05/26, 10:48","06/05/26, 10:48",EUR,42,0,0,0,38.53211,3.46789,42,0,0,0,0,38.53211,42,0,0,1,,,Iuliia Nikitina,https://live.tebi.co/documents/receipts/dlRL_8KV_WLwsLaqDVql6vV9sJD9eAJ7U66tpL2Cl9GKVOBnYLwhZ8UQ7bwDuRjxqNQ_1fMbgHAhwjweGzCsDL-wWiynLR-MB1T_qqL8A6GVP9yxx4ZRDB9o_8HY2ejvXl39tSox-VeN7fWFHE--Jpqu7D3RnDD1jw4V0yF1koZAZXhpQYRqm2CgClC62R87m_8gvbgnUnXU6O4cm12S8NsgEj2JpIOJc9ZjWrqykVxkpPR0SmopFMoFbG9La8qjDiIYak6H6pJAin2feQnaV_uVWnzlWnzkOC12GKWfymWfxbglGKFp2tP8fU1GtrrdfCMHwrFL-xiwnRikJKZE8A==
2026-05-06 | Iuliia Nikitina,EUR,2026-05-06 | Iuliia Nikitina,788865|2026-05-06T08:48:46Z|INVOICE|2845868162|15,788865,"06/05/26, 10:48","06/05/26, 13:48",EUR,15,0,0,0,0,0,0,12.396694,2.603306,15,0,12.396694,15,0,0,2,,,Iuliia Nikitina,https://live.tebi.co/documents/receipts/njjOWAB3S1yBAJK8imD2g9x6WRtP7DFEU8bAOUNIGO2ddw3S673BxwFL0F1beMhN2DeAkTkKqTzvslBm1vQG1HpGwtcD4OMsYb4u_lWWXOD33KZLYo7apm4ptqD10rG8QoqNgqEjjRJXqmb7kGMkhZnCS_MzUkO3lg8_bIJEYn9IsbNbOuuMAlOxqKidpuihPeJD4HcNac0fWY-OD7irHfukFTKTzvvTAac4M0kgmaINdys-WOyMi3A2swPQdSDRhdEZCbZE5Z-RhaCuIvs427sDgSZY8AFLCNz8AIJKtPc5nXgbyNksWneqc4uG-HarRBUbMxMkGcHA6cqTada2yg==
2026-05-06 | Iuliia Nikitina,EUR,2026-05-06 | Iuliia Nikitina,788865|2026-05-06T11:48:52Z|INVOICE|2845868162|31,788865,"06/05/26, 13:48","06/05/26, 15:18",EUR,42,0,0,0,38.53211,3.46789,42,0,0,0,0,38.53211,42,0,0,1,,,Iuliia Nikitina,https://live.tebi.co/documents/receipts/SiTgizzcydOqpqDkFAUfwDl1Hwxa4puM_0EnTBTav_3v4Kdq8iKq4VjBDjr_SBPwXI1CHruMyZtnTnlA_hmCKLPframPxC-_HnXCtNkN8Cx0Sx0mnZm5puFEMLieOm5iIrOVEvTk3rShp9DlAM9q81q6zG7dyGmOB4iv2j1mH9CvX_l3jnDscdYszYZbROqCFqcw7UwCz1rDH_RfWNUg0q2rnT0fQ6bG42Xbk3lOPnh7rbQmTWo7sPk0jWV-pJE7eEFAqPiilXGCZkYAqGLx3kW1D3a-DALnodgEpdxEXJLDusGz1-i3lztQUPV81grqUb1pwAkd8CFKgCoJm7LLSQ==
2026-05-06 | Iuliia Nikitina,EUR,2026-05-06 | Iuliia Nikitina,788865|2026-05-06T13:17:59Z|INVOICE|2845868162|45,788865,"06/05/26, 15:17","06/05/26, 15:38",EUR,42,0,0,0,38.53211,3.46789,42,0,0,0,0,38.53211,42,0,0,1,,,Iuliia Nikitina,https://live.tebi.co/documents/receipts/gqqaakBp6hmzLikqmkeugZlY10O4Pc5D8zb0ZBblQ1E74wYRxjDj6w1jTNwy5GWbFL-qKcpneiNy6NdKdjxlhR542W599K033iKDW9YvNUpHvIZPXS9YlbJ5SM23oBk1zVXf2LkpQdpc0j0PaVBVp-MDVIu7MERwXUSwy1xPINLdAOW6yk_wv6M-PEnonVizIfmFzGhmHyzT1rHjc98iyxWa6LmoRYWDLleSMAWgaIjEj6H0NDO1EmNM6RRDFvMaGbN3YDEIh0wd5Uwe9QYJaawFafRyP02f93hzTZadUb6FpsPJjdQILT8jd9xUzLnVpsctByqpgm25MY-ellUMuQ==
2026-05-07 | Iuliia Nikitina,EUR,2026-05-07 | Iuliia Nikitina,788865|2026-05-07T07:59:43Z|INVOICE|2845868162|2,788865,"07/05/26, 9:59","07/05/26, 10:00",EUR,7.5,0,0,0,0,0,0,6.198347,1.301653,7.5,0,6.198347,7.5,0,0,1,,,Iuliia Nikitina,https://live.tebi.co/documents/receipts/KKM0dAucCbcihM5erwj2lCrl4sjTYLTeLpCFp2ZWVWafl8yPIAt2T9qCOihAuYl_-BgByt4mJBQz5_wwqLvTK0r9jg9KgpZFkakZbH-nPX_Az5cpymJAlSZSOhVFp_NsZ-KF7i4oXfdZ_uhUpKCZu9sUsqfOgAM5SpXsHjrmKGxpa1VZhfrtMYrBvtDjDeMjkFRTNKHpqQUG7oh5aXsfQkhIaoe3CQqoU5l2dLF9er8xhNeIyTbiEvUMONFoqlXd7V8RF0Ko3fJkkUqlx3yuaZGKyYhZ0E2xiIY8UlvcXuxrjRe1bVRHTl-B7Bk-Ov9tYr1D48l71vk5ibamutBs5Q==
2026-05-07 | Iuliia Nikitina,EUR,2026-05-07 | Iuliia Nikitina,788865|2026-05-07T08:00:08Z|INVOICE|2845868162|16,788865,"07/05/26, 10:00","07/05/26, 10:23",EUR,42,0,0,0,38.53211,3.46789,42,0,0,0,0,38.53211,42,0,0,1,,,Iuliia Nikitina,https://live.tebi.co/documents/receipts/AOjpdiM3X6IV7KZsU0Y00wM5SfZMIe1gUMGHnu0o1hg8rl6bDwe44LYfhOsrXwyAAdqdcqX6fwGt6EtMTc0cHW3NQrsRHxykT0zYbyNNUhYGZlbN-QL19si_tMIoE7NH9v_lZg226uHTDG9VkxqF0wMoKbBWbd9dodRL6yvAK1-Ny_9_znoAKDJ5pCKlfsYRUBnMO2d0TOyRQZ3mRLvFzpMLKFozjhbzAte14SG5w3v9IzKFrdGr7NshKpd1n5UZ7gkYBjerR4iTD04lrnTEGLDkPneHHeQ1lMqS_7Y6vlrIGMn_hPAmQmR6noTGfKtQwQZWCJxLFVmviLkk1L3lJg==
2026-05-07 | Iuliia Nikitina,EUR,2026-05-07 | Iuliia Nikitina,788865|2026-05-07T08:23:42Z|INVOICE|2845868162|31,788865,"07/05/26, 10:23","07/05/26, 10:31",EUR,42,0,0,0,0,0,0,34.710744,7.289256,42,0,34.710744,42,0,0,2,,,Iuliia Nikitina,https://live.tebi.co/documents/receipts/kYEMcgDA8ijPQl6hhdDna0C-LtBOsqzCMJLWWQ21ryhweTeUlR_mg52I2cqtdMM2Ptn0QJXARx_u5yWvVhKNRsjBL-LL84gwARD0oaxiwB__5uROKh8kYXMrfAjdcLhJB7s2-iakFiutIao8cqLInxqpNzm4SjuQmRlsqho8tqvqb-x00MTOG8qBDOGrsJhQUB0-W-xVmqMu-sQnOzg2FhSr1XeOtu75dEzzIZPc2YDUhvYRXs65Gbtz1rLp-83pvtHOelPUYUma1jVSnhK2zqwWbxfnjVyR3OmBxywh5YK8A5-DeInIKDoB_KrqjR1Itf9tnrBV-Yh9mPOgRvKivQ==
2026-05-07 | Iuliia Nikitina,EUR,2026-05-07 | Iuliia Nikitina,788865|2026-05-07T09:38:23Z|INVOICE|2845868162|2,788865,"07/05/26, 11:38","07/05/26, 11:39",EUR,9.1,0,0,0,8.348624,0.751376,9.1,0,0,0,0,8.348624,9.1,0,0,2,,,Iuliia Nikitina,https://live.tebi.co/documents/receipts/humgcIdquc85FfWCvwlJFV4ZGZwxah5iJHfYHAiYja0Cn46a5NuqwZeVfANO9SCYH7d4w9jWI8KGXDRmdCSchyGJySukLwousByvAomyXWwh-3VUQwIMXUYi-Ee2y9oZ_pGgKfhmO-6U_Hv4zBd8pbsZa5-uZwn4VSoXD3qezYEWiv7OgSatHWpkrrrr0krrJ2_TTIg-YQ9wl7cw5FvyAlVsUHG_S38B3EnsvnjCBYBq67rtZ_GTvRDTktlntTDdVlowAZYaRz6VMZeW52BpQ8lrHW7CAfeNOZrbU8BY4BLjOJ1dQNCPLWpnGlUNG0LPJdGxbC6wv5QuY1aVo9l5xg==
2026-05-07 | Iuliia Nikitina,EUR,2026-05-07 | Iuliia Nikitina,788865|2026-05-07T09:39:33Z|INVOICE|2845868162|22,788865,"07/05/26, 11:39","07/05/26, 12:07",EUR,42,0,0,0,38.53211,3.46789,42,0,0,0,0,38.53211,42,0,0,1,,,Iuliia Nikitina,https://live.tebi.co/documents/receipts/W0DB9neeQFMw6-CFmt4sxg7k-RwsTdPmK-bkEmwMXpJYvzfwjugtM6CBGvGRKP_r8VkAWvpkbcAMRUNY5sNPs1QhVia2KaL-zMXmWuskp7NfjT5IDcXdiTiVv_so6u_gheRBDXXEM78WEzxOJh5Yat79y7sjBXIim3ffPJ98SdbPRzZQTjnj-7jiPYCP0IbdETQt5JzQH95nsjt9hVkx_GzKcH0twnCA-BSw3oRB4_8QkRxofLjRy0cEBJvqwHEY2vhKwiIm3V__Jv3AW4UY4C1GIF6eulTyzqexAcDMY2YGtaOWzIe0OIJ9AJ59SEruVj8ML9z-ICpguB1b1-kb5g==
2026-05-07 | Iuliia Nikitina,EUR,2026-05-07 | Iuliia Nikitina,788865|2026-05-07T11:15:53Z|INVOICE|2845868162|2,788865,"07/05/26, 13:15","07/05/26, 13:16",EUR,4.1,0,0,0,3.761468,0.338532,4.1,0,0,0,0,3.761468,4.1,0,0,1,,,Iuliia Nikitina,https://live.tebi.co/documents/receipts/m-DjC1zw6Y8Mlxhd1TbJn8lHYraObWqXUHtdEUjMw4rwYfqwSoCF-AcYu-qDoltipYyY6E9jEzeFU-ZmwDdmhGoO863MTL5qQyfzPA4tPEF-rcGROH6bCJ4sOhn9LhHB_HpsWzQQuH0c28kjlwRRdfO5D3aue8_W1KoOEAxDTbvhATAiu1Ra6Y8opvPlxzyYK6HCwzpgLxcIWyjZ1oGsr54vnlznNElIqKqVA5mnrDvZ16qarwZkVHwp1vmxevB22kO1TXylakfE4y0oxt67gdk228Fdtny8ZmrExeak8WcqRcWZyAh1rObB7RaKceUZ-0yHkvkXZXH71ygQJbAIYA==
2026-05-07 | Iuliia Nikitina,EUR,2026-05-07 | Iuliia Nikitina,788865|2026-05-07T11:38:21Z|INVOICE|2845868162|2,788865,"07/05/26, 13:38","07/05/26, 13:38",EUR,18,0,0,0,16.51376,1.48624,18,0,0,0,0,16.51376,18,0,0,4,,,Iuliia Nikitina,https://live.tebi.co/documents/receipts/GPj4DrMcGJhIKv-Ag8F3p_MQlqZ0J7NRUJa2Ts-FWVKQYrf7vN2kKP5eFcBvRgisMY8tzBzlXwssS6-3GnXbJMOqyeb0NmlJtDa0K1-3JZoK7_LgjxMV82-VbEbrgPc6lchQ8jwwhzH34AZbzQti7zlWKrYupl9cvyk2VaMpQu6wolzRTIoKvEZZNahuKaxTXuEqfHNoOvTalB-PtVasbY9ccfhj-DtwgRA-TwmB29SW3HExx6hwPEimPP_shC5b58oiaJNI6W4AaRQrT46KH6pF0EwSKgmja38BKC0nBRiA7f6V3HF0UU6C7wcQVMphuwithTJYu45x8BmA0Muaiw==
2026-05-07 | Iuliia Nikitina,EUR,2026-05-07 | Iuliia Nikitina,788865|2026-05-07T11:38:50Z|INVOICE|2845868162|17,788865,"07/05/26, 13:38","07/05/26, 13:40",EUR,15.15,0,0,0,13.899083,1.250917,15.15,0,0,0,0,13.899083,15.15,0,0,2,,,Iuliia Nikitina,https://live.tebi.co/documents/receipts/o16hAYa-ICG-ykRuy6jD8wGOmgqncCq9z_-wFIspTqWRYKhS46_aWit82ktuxKuo020YZCd1yZHnrfsWESLjAL_zg29i6ia3dD_oaXN9b3VSOnI-UBYhb1chPalBKsdI-kuPi9VPX5GfSle2858yMSTye1EpL48GLYCyFWVtgYA4wWgRhnoErW-7PW_WCZttxg1_uMq7FVap4M-BEUeRq9_y597bpXPuFKZAw7GtfXW5f_mLF7stCn1qdJPpT6ChJfY6aB27JQzFC011XhP1CoV7LFjba2MRy2JF2rhN_0QBOd8zonxuWO_dGg5P2bOrWf06Qp5ANsGFHLyWk1eqNQ==
2026-05-07 | Iuliia Nikitina,EUR,2026-05-07 | Iuliia Nikitina,788865|2026-05-07T13:00:48Z|INVOICE|2845868162|2,788865,"07/05/26, 15:00","07/05/26, 15:01",EUR,44.75,0,0,0,0,0,0,36.98347,7.76653,44.75,0,36.98347,44.75,0,0,3,,,Iuliia Nikitina,https://live.tebi.co/documents/receipts/C3X0VLA9Mlid4cLQzQ3b8JjHnLL6vrbEZYW0hDisQ5Q2uzuNuXh_8FOHIfrKgS18AY2yyI1QyS3pDCXlfmL9ZKSVRxHSVMWMiFPQY3Jdwy6mnTijKC5zhxsLhrJTEq7QwRB3irM31w8ANCLhc0zWOrIlfUldephKBzQ7APlNuxeX6Gwaud3SEc1BOGffcYzhZmtUd-WZSMgMuG2LFVD2WW-tan5lGOFFID-h_xXQeyIluof-J8VgxY_UaLixMdZu61CQl1sPLn2lA-rwq-uY2KEbhJWd0aw1BBIMVK3NRJXbLVhvqPdPp9ovHJBrfj_6i_sD4vHOwlQcEOYRY6s-AQ==
2026-05-08 | Iuliia Nikitina,EUR,2026-05-08 | Iuliia Nikitina,788865|2026-05-08T07:24:31Z|INVOICE|2845868162|2,788865,"08/05/26, 9:24","08/05/26, 9:24",EUR,31,0,0,0,0,0,0,25.619835,5.380165,31,0,25.619835,31,0,0,1,,,Iuliia Nikitina,https://live.tebi.co/documents/receipts/f2HfEza7lS3QsvArbHtNGD8h2wNOroiwmlVos8gvdYhn8h4eFLolZMUsQ-g_ur0VPSkM6HnedmulmdRcUzKYzmEMaWYKxBetBbcQAQXo2iyMhG-YxlCfrV7aTkNbsC3-e2ts1IJbAfOlzbukNQGjsf-cM1BA47g0c9chG6LYxXT7hUm_TQO03nlWKuuIUOpwQBpjGDkpWrLDPSpX17j8ijh5jSPIVcm7MOeOYZVW0ua0ewDh_wb0r0Q0fJ8Ksp9k0hBu7GSxhcJZqQv-h7xXWOJxiaFQpZ3SLFVi63WJc5MmXzlAJlGqFdTM8XQSApWT9S7re1Zo74dOGrNTprTuzA==
2026-05-08 | Iuliia Nikitina,EUR,2026-05-08 | Iuliia Nikitina,788865|2026-05-08T07:24:54Z|INVOICE|2845868162|16,788865,"08/05/26, 9:24","08/05/26, 9:57",EUR,100.2,0,0,0,91.926606,8.273394,100.2,0,0,0,0,91.926606,100.2,0,0,6,,,Iuliia Nikitina,https://live.tebi.co/documents/receipts/fywvH4Nd7lI5WBFzTrPqA_EGUvj_3Al4VnLCrTHEAb_WQCXC3QqbCyzFNslBdwtSFDbAlKoJk4C87P8GlGvIIubspSlLk_rGNcKI8WgN9LDKcMPr9Ge1XbDA9WTrF7I3njvAvT_Nuu0s5B7M0SQLC1AM-EAWpOmsgA-35QuSW0AT_2uevPg0mFpkKsZUStT79y4qxNG9ry6zsJL5-akNu_yqCyhovuGbVG8tKZDc5iBxDLDsuABzd1iHDJt1I9kZPy6BYvne2txMtyvD3GvHw1T6vTwg7zGIoyK0QqZaywGG3wAiJUcelUCVtYmpQs4sdbNaq475IUEL7e3YCrf95A==
2026-05-08 | Iuliia Nikitina,EUR,2026-05-08 | Iuliia Nikitina,788865|2026-05-08T11:54:13Z|INVOICE|2845868162|3,788865,"08/05/26, 13:54","08/05/26, 13:54",EUR,46,0,0,0,0,0,0,38.016529,7.983471,46,0,38.016529,46,0,0,2,,,Iuliia Nikitina,https://live.tebi.co/documents/receipts/Kh0dAbr2dqywfFfWMsdOFe17hux_40aCvjtaMwAPbIeIKfmFQIqQrJRylPszs4MqnhsROxy0ZgAAT3TP9RFp4dPW5FWuQgksr92SAHpY-VCi9Fmw0ICOVaBxGy4EycIOxdjGQXxuuNoGkcD-A6s9QT6BWCrRZdQ_9EW0BlsGdkf7e_rvLCV2tTa0e-3PlH04q-Zl2pQcaRNgPniL2CZ_IwQsx5OteWn5hWTvKopwJfR7a_r3JBYdoaKgAY3aQ_ipx84zKX0EwSJ0390LUUB0Gcl8FEq__L-LaFj6iWXRqv-vrAQCsgSzOzzb1sx3R4GATAvlHu2-45FOUvA6rpclMw==
